Asset ID,Customer,Customer Code,Location,Location Code,Place,Asset Type,Route,Asset Class,Item Code,Item,Spoiled Qty,Inventory Over/Short Qty,Sold Qty,Total Revenue,Sales Tax
6352,LOGYX Management Solutions Inc,50303,Red River Pointe (Avenue Living),,,GF Bev (DN BevMax 4),Route 07,GF Bev,109111,PC Gatorade Cool Blue 591ml Bottle,0,0,5,$18.25,$0.00
6213,Amstead Canada Inc.,70115,Amstead Canada Inc.,51177,,Drink 1,Route 13,Beverage Cooler,109111,PC Gatorade Cool Blue 591ml Bottle,0,0,1,$3.37,$0.36
6362,Corydon Community Centre,70093,River Heights Arena,50301,,GF Bev (DN BevMax),Route 05,GF Bev,109111,PC Gatorade Cool Blue 591ml Bottle,0,0,1,$7.74,$0.00
6364,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,Pepsi,GF Bev (DN),Route 04,GF Bev,109111,PC Gatorade Cool Blue 591ml Bottle,0,0,5,$16.95,$0.00
6369,Black Cat Wear Parts,50355,Black Cat Foundry,50355,,Bev (Vendo 621/721/821),Route 12,Bev,109111,PC Gatorade Cool Blue 591ml Bottle,0,0,5,$17.41,$0.00
1080,Cassidy Manufacturing,50458,Cassidy Manufacturing,,,Bev (Vendo 621/721/821),Route 04,Bev,109111,PC Gatorade Cool Blue 591ml Bottle,0,0,13,$15.39,$0.00
6127,Via Rail Union Station,5193,Via Rail Union Station,,,Pepsi Dn5800,Route 03,GF Bev,109111,PC Gatorade Cool Blue 591ml Bottle,0,0,7,$25.21,$0.00
6263,Gerdau Manitoba,70309,MRM Recycling,,,Bev (Vendo 621/721/821),Route 12,Bev,109111,PC Gatorade Cool Blue 591ml Bottle,0,0,4,$13.36,$0.00
6222,Lifetouch,,Lifetouch Inkster,,,Beverage Cooler,Route 03,Beverage Cooler,109111,PC Gatorade Cool Blue 591ml Bottle,0,0,2,$6.52,$0.70
6231,Parian Logistics,,Parian Warehouse Lunchroom,,,Drink Cooler,Route 05,Beverage Cooler,109111,PC Gatorade Cool Blue 591ml Bottle,0,0,1,$3.26,$0.35
5595,RCMP - 51277,51277,RCMP Head Quarters,51277,,Coke Cooler,Route 20,,109105,CC Dasani 591ml Bottle,0,0,2,$6.08,$0.66
5518,Old Dutch Foods,51266,Old Dutch Foods - Bental,3265,,Coke Cooler,Route 07,,109105,CC Dasani 591ml Bottle,0,0,3,$9.11,$0.98
6002,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Coke Cooler,Route 06 - Taxation,,109105,CC Dasani 591ml Bottle,0,0,8,$24.27,$2.59
5998,St. Amant-50540,,St. Amant Micromarket,,,Coke Cooler,Route 05,Beverage Cooler,109105,CC Dasani 591ml Bottle,0,0,1,$3.04,$0.33
474,Food Systems Managment,70126,Riverview Health Center,50604,Pepsi,DN 5800-4,Route 05,Bev,109104,PC Aquafina 591ml Bottle,0,0,1,$4.51,$0.00
597,YM-YWCA (St. James) - 70108,70108,YMCA St James - 50305,50305,Generic Drink,Bev (DN),Route 04,Bev,109104,PC Aquafina 591ml Bottle,0,-17,21,$52.44,$0.00
3809,Sherbrook Inn,70110,Sherbrook Inn,4480,Pepsi,Bev (Vendo),Route 05,Bev,109104,PC Aquafina 591ml Bottle,0,0,6,$15.83,$0.00
1191,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Pan Am Pool - 51092,51092,Pepsi,GF Bev (DN BevMax 4),Route 05,GF Bev,109104,PC Aquafina 591ml Bottle,0,1,6,$20.11,$0.00
936,Middlechurch Home of Winnipeg Inc. - 51151,51151,Middlechurch Home of Winnipeg Inc - 51151,3258,Pepsi,Bev (Vendo),Route 12,Bev,109104,PC Aquafina 591ml Bottle,0,-1,3,$8.01,$0.00
5211,Grace Hospital - 70390,70390,Grace Hospital Emergency - 51047,51047,Pepsi,GF Bev (DN),Route 04,GF Bev,109104,PC Aquafina 591ml Bottle,0,0,15,$31.64,$0.00
5271,Virology Lab Social Committee - 70121,70121,JC Wilt Lab - 50237,50237,Refreshtron,Seaga VC630S,Route 07,Snack/Bev,109104,PC Aquafina 591ml Bottle,0,0,0,$0.00,$0.00
5611,Larga Kivalliq Ltd.,52138,Kivalliq Inuit Center,52138,Pepsi,GF Bev (Vendo),Route 05,GF Bev,109104,PC Aquafina 591ml Bottle,0,-9,1,$18.52,$0.00
5612,Grace Hospital - 70390,70390,Grace Hospital Lobby - 51048,51048,Pepsi,GF Bev (Vendo),Route 04,GF Bev,109104,PC Aquafina 591ml Bottle,0,0,38,$110.64,$0.00
5516,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,North End Centennial Pool,51099,Pepsi,Bev (DN),Route 07,Bev,109104,PC Aquafina 591ml Bottle,0,0,12,$34.08,$0.00
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,109104,PC Aquafina 591ml Bottle,0,0,0,$0.00,$0.00
6008,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Pepsi Cooler,Route 06 - Taxation,,109104,PC Aquafina 591ml Bottle,0,0,8,$24.28,$2.60
5775,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Seven Oaks Pool,51097,,Pepsi DN5800-4,Route 03,GF Bev,109104,PC Aquafina 591ml Bottle,0,0,2,$4.95,$0.00
5734,Grace Hospital - 70390,70390,Grace Hospital Cafeteria - 51046,51046,,Aquafina DN5800,Route 04,GF Bev,109104,PC Aquafina 591ml Bottle,0,0,1,$1.20,$0.00
5076,Deer Lodge Centre,70203,Deer Lodge Centre,50613,Non Carb,GF Bev (DN),Route 04,GF Bev,109104,PC Aquafina 591ml Bottle,0,0,7,$18.75,$0.00
5789,Selkirk GMC,70305,Selkirk GM - 50814,50814,Pepsi,Pepsi 621,Route 12,Bev,109104,PC Aquafina 591ml Bottle,0,-3,3,$7.48,$0.00
5024,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Cafeteria),50222,,Bev (DN),Route 07,Bev,109104,PC Aquafina 591ml Bottle,0,0,3,$8.54,$0.00
5926,Johnston Group,52033,Johnston Group,4990,,Drink Cooler,Route 03,,109104,PC Aquafina 591ml Bottle,0,0,0,$0.00,$0.00
5954,Storm Catering,70144,Misericordia Hospital Cafeteria,,,DN 5800 Aquafina,Route 05,GF Bev,109104,PC Aquafina 591ml Bottle,0,-1,5,$10.39,$0.00
5973,Storm Catering,70144,Misericordia Hospital Cornish Entrance,,,GF Bev (DN BevMax),Route 05,GF Bev,109104,PC Aquafina 591ml Bottle,0,0,15,$49.80,$0.00
721,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,DN 5800-4,Route 07,GF Bev,109104,PC Aquafina 591ml Bottle,0,0,5,$13.21,$0.00
5177,Klinic Community Health,4538,Klinic Community Health,,,Bev (Vendo),Route 05,Bev,109104,PC Aquafina 591ml Bottle,0,0,2,$5.96,$0.00
5584,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St James Centennial Pool,51096,,GF Bev (Vendo),Route 04,GF Bev,109104,PC Aquafina 591ml Bottle,0,0,5,$15.15,$0.00
5515,Manitoba Building Trades,,Manitoba Building Trades,,,Bev (Vendo),Route 04,Bev,109104,PC Aquafina 591ml Bottle,0,0,6,$31.97,$0.00
1692,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,BONIVITAL POOL - 51090,51090,Pepsi,GF Bev (DN),Route 13,GF Bev,109104,PC Aquafina 591ml Bottle,0,0,3,$5.19,$0.00
5880,Maple Leaf Consumer Foods,70554,Maple Leaf Paquin Warehouse,,,721 Pepsi Graphic,Route 13,Bev,109104,PC Aquafina 591ml Bottle,0,0,0,$0.00,$0.00
6178,Costco 153 - Winnipeg East,52094,Costco 153 - Winnipeg East,52094,,Beverage Cooler,Route 13,Beverage Cooler,109104,PC Aquafina 591ml Bottle,0,0,4,$8.12,$0.88
6245,Pimicikamak Place Ltd.,50622,Greenville Place Inc.,,,Bev (Vendo 621/721/821),Route 03,Bev,109104,PC Aquafina 591ml Bottle,0,0,10,$2.09,$0.00
6261,Thorwin Properties,50585,Antares Luxury Suites,,,GF Bev (DN),Route 07,GF Bev,109104,PC Aquafina 591ml Bottle,0,0,9,$25.25,$0.00
3097,Canadian Blood Services,50302,Canadian Blood Services,,,Bev (DN),Route 07,Bev,109104,PC Aquafina 591ml Bottle,0,0,7,$21.39,$0.00
6264,Adaria Vending Services,50628,Activate Games - Winnipeg West,,,Pepsi 721,Route 04,Bev,109104,PC Aquafina 591ml Bottle,0,-5,50,$123.87,$0.00
5869,Seven Oaks Hospital,70096,Seven Oaks Hospital Emergency - 50429,50429,,3800-4 Aqua Graphics,Route 03,GF Bev,109104,PC Aquafina 591ml Bottle,0,-1,30,$95.75,$0.00
6352,LOGYX Management Solutions Inc,50303,Red River Pointe (Avenue Living),,,GF Bev (DN BevMax 4),Route 07,GF Bev,109104,PC Aquafina 591ml Bottle,0,0,1,$0.97,$0.00
6362,Corydon Community Centre,70093,River Heights Arena,50301,,GF Bev (DN BevMax),Route 05,GF Bev,109104,PC Aquafina 591ml Bottle,0,0,1,$7.02,$0.00
6364,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,Pepsi,GF Bev (DN),Route 04,GF Bev,109104,PC Aquafina 591ml Bottle,0,0,5,$15.95,$0.00
6127,Via Rail Union Station,5193,Via Rail Union Station,,,Pepsi Dn5800,Route 03,GF Bev,109104,PC Aquafina 591ml Bottle,0,0,10,$30.34,$0.00
1078,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Snacks,Route 20,,108015,Gorp Cocoa Hemp & Almond,0,0,0,$0.00,$0.00
4503,Deer Lodge Centre,70203,Deer Lodge Centre,50613,Snack,Snack (Crane Merchant),Route 04,Snack,108014,Gorp Peanut Butter & Raspberry,0,0,1,$4.72,$0.00
1474,Klinic Community Health,4538,Klinic Community Health,,,NAT 168 D,Route 05,Snack,108014,Gorp Peanut Butter & Raspberry,0,0,2,$16.19,$0.00
5195,Sysco - 50101,50101,Sysco,50101,,Pepsi Cooler,Route 05,,108012,Red Bull Original 250ml Can,0,0,3,$10.11,$1.08
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,108012,Red Bull Original 250ml Can,0,0,3,$10.11,$1.08
6172,CP Network Services - 51269,51269,CP Network Services - 51269,51269,,Coke Cooler,Route 03,,108012,Red Bull Original 250ml Can,0,0,1,$3.37,$0.36
5062,Cabelas Canada,50019,Cabelas Head Office,4030,,Drink Cooler,Route 13,,108012,Red Bull Original 250ml Can,0,0,1,$3.37,$0.36
5593,RCMP - 51277,51277,RCMP Head Quarters,51277,,Pepsi Cooler,Route 20,,108012,Red Bull Original 250ml Can,0,0,1,$3.37,$0.36
5488,Simplot Canada,50562,Simplot MicroMarket,50562,Lunchroom,Coke Cooler,Route 12,,108012,Red Bull Original 250ml Can,0,0,3,$10.11,$1.08
5555,McCain Foods (Canada) Ltd - 70414,70414,McCain Foods,51274,,Pepsi Cooler,Route 12,,108012,Red Bull Original 250ml Can,0,0,2,$6.44,$0.42
6002,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Coke Cooler,Route 06 - Taxation,,108012,Red Bull Original 250ml Can,0,0,2,$6.74,$0.72
6036,CaConnect,,Amazon DMW1,,,Deli Cooler,Route 20,,108012,Red Bull Original 250ml Can,0,0,1,$3.37,$0.36
6183,Costco 549 - Winnipeg South,50439,Costco 549 - Winnipeg South,,,Beverage Cooler,Route 05,Beverage Cooler,108012,Red Bull Original 250ml Can,0,0,1,$3.60,$0.39
6261,Thorwin Properties,50585,Antares Luxury Suites,,,GF Bev (DN),Route 07,GF Bev,108012,Red Bull Original 250ml Can,0,0,7,$24.94,$0.00
6201,Fedex,4470,Fedex,4470,,Beverage Cooler,Route 04,,108012,Red Bull Original 250ml Can,0,0,1,$3.37,$0.36
6213,Amstead Canada Inc.,70115,Amstead Canada Inc.,51177,,Drink 1,Route 13,Beverage Cooler,108012,Red Bull Original 250ml Can,0,0,1,$3.37,$0.36
1044,Arden Appartments - 52085,52085,Arden Appartments - 52085,52085,Pepsi,Bev (Vendo),Route 13,Bev,107173,PC RockStar Punched 473 ml Can,0,0,2,$5.07,$0.00
1191,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Pan Am Pool - 51092,51092,Pepsi,GF Bev (DN BevMax 4),Route 05,GF Bev,107173,PC RockStar Punched 473 ml Can,0,0,3,$14.55,$0.00
5611,Larga Kivalliq Ltd.,52138,Kivalliq Inuit Center,52138,Pepsi,GF Bev (Vendo),Route 05,GF Bev,107173,PC RockStar Punched 473 ml Can,0,-4,2,$55.58,$0.00
5195,Sysco - 50101,50101,Sysco,50101,,Pepsi Cooler,Route 05,,107173,PC RockStar Punched 473 ml Can,0,0,1,$4.49,$0.48
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,107173,PC RockStar Punched 473 ml Can,0,0,0,$0.00,$0.00
5593,RCMP - 51277,51277,RCMP Head Quarters,51277,,Pepsi Cooler,Route 20,,107173,PC RockStar Punched 473 ml Can,0,0,1,$4.49,$0.48
5555,McCain Foods (Canada) Ltd - 70414,70414,McCain Foods,51274,,Pepsi Cooler,Route 12,,107173,PC RockStar Punched 473 ml Can,0,0,1,$4.29,$0.28
6008,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Pepsi Cooler,Route 06 - Taxation,,107173,PC RockStar Punched 473 ml Can,0,0,2,$8.98,$0.96
5734,Grace Hospital - 70390,70390,Grace Hospital Cafeteria - 51046,51046,,Aquafina DN5800,Route 04,GF Bev,107173,PC RockStar Punched 473 ml Can,0,0,0,$0.00,$0.00
5024,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Cafeteria),50222,,Bev (DN),Route 07,Bev,107173,PC RockStar Punched 473 ml Can,0,0,7,$33.84,$0.00
6066,Transolutions Truck Centres Ltd,,Transolutions Head Office,2373,,Beverage Cooler,Route 03,Beverage Cooler,107173,PC RockStar Punched 473 ml Can,0,0,1,$4.49,$0.48
721,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,DN 5800-4,Route 07,GF Bev,107173,PC RockStar Punched 473 ml Can,0,0,8,$37.63,$0.00
5584,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St James Centennial Pool,51096,,GF Bev (Vendo),Route 04,GF Bev,107173,PC RockStar Punched 473 ml Can,0,0,2,$9.82,$0.00
6047,Standard Aero,70076,Standard Aero Plant 2,4405,,Deli/Drink Cooler,Route 04,,107173,PC RockStar Punched 473 ml Can,0,0,1,$4.49,$0.48
5515,Manitoba Building Trades,,Manitoba Building Trades,,,Bev (Vendo),Route 04,Bev,107173,PC RockStar Punched 473 ml Can,0,-3,14,$131.72,$0.00
1692,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,BONIVITAL POOL - 51090,51090,Pepsi,GF Bev (DN),Route 13,GF Bev,107173,PC RockStar Punched 473 ml Can,0,0,0,$0.00,$0.00
5880,Maple Leaf Consumer Foods,70554,Maple Leaf Paquin Warehouse,,,721 Pepsi Graphic,Route 13,Bev,107173,PC RockStar Punched 473 ml Can,0,0,13,$50.57,$0.00
6178,Costco 153 - Winnipeg East,52094,Costco 153 - Winnipeg East,52094,,Beverage Cooler,Route 13,Beverage Cooler,107173,PC RockStar Punched 473 ml Can,0,0,2,$7.87,$0.85
6261,Thorwin Properties,50585,Antares Luxury Suites,,,GF Bev (DN),Route 07,GF Bev,107173,PC RockStar Punched 473 ml Can,0,1,1,$6.85,$0.00
3097,Canadian Blood Services,50302,Canadian Blood Services,,,Bev (DN),Route 07,Bev,107173,PC RockStar Punched 473 ml Can,0,0,0,$0.00,$0.00
6244,IPCO,51180,IPCO,,Pepsi,Bev (Vendo 621/721/821),Route 13,Bev,107173,PC RockStar Punched 473 ml Can,0,0,27,$108.28,$0.00
5869,Seven Oaks Hospital,70096,Seven Oaks Hospital Emergency - 50429,50429,,3800-4 Aqua Graphics,Route 03,GF Bev,107173,PC RockStar Punched 473 ml Can,0,0,1,$6.71,$0.00
6352,LOGYX Management Solutions Inc,50303,Red River Pointe (Avenue Living),,,GF Bev (DN BevMax 4),Route 07,GF Bev,107173,PC RockStar Punched 473 ml Can,0,0,3,$11.02,$0.00
6362,Corydon Community Centre,70093,River Heights Arena,50301,,GF Bev (DN BevMax),Route 05,GF Bev,107173,PC RockStar Punched 473 ml Can,0,0,0,$0.00,$0.00
6364,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,Pepsi,GF Bev (DN),Route 04,GF Bev,107173,PC RockStar Punched 473 ml Can,0,0,3,$15.84,$0.00
6369,Black Cat Wear Parts,50355,Black Cat Foundry,50355,,Bev (Vendo 621/721/821),Route 12,Bev,107173,PC RockStar Punched 473 ml Can,0,0,2,$9.34,$0.00
1080,Cassidy Manufacturing,50458,Cassidy Manufacturing,,,Bev (Vendo 621/721/821),Route 04,Bev,107173,PC RockStar Punched 473 ml Can,0,0,27,$42.61,$0.00
6127,Via Rail Union Station,5193,Via Rail Union Station,,,Pepsi Dn5800,Route 03,GF Bev,107173,PC RockStar Punched 473 ml Can,0,0,2,$10.03,$0.00
6263,Gerdau Manitoba,70309,MRM Recycling,,,Bev (Vendo 621/721/821),Route 12,Bev,107173,PC RockStar Punched 473 ml Can,0,0,2,$8.58,$0.00
6222,Lifetouch,,Lifetouch Inkster,,,Beverage Cooler,Route 03,Beverage Cooler,107173,PC RockStar Punched 473 ml Can,0,0,1,$4.49,$0.48
6231,Parian Logistics,,Parian Warehouse Lunchroom,,,Drink Cooler,Route 05,Beverage Cooler,107173,PC RockStar Punched 473 ml Can,0,0,1,$4.49,$0.48
1191,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Pan Am Pool - 51092,51092,Pepsi,GF Bev (DN BevMax 4),Route 05,GF Bev,107161,PC Pepsi Wild Cherry 591ml Bottle,0,0,1,$1.52,$0.00
5168,Quintex Services Ltd,50171,Quintex Services Ltd,50171,,Drink Cooler,Route 21,,107161,PC Pepsi Wild Cherry 591ml Bottle,0,0,1,$3.04,$0.33
5434,Simplot Canada,50562,Simplot MicroMarket,50562,,Pepsi Cooler,Route 12,,107161,PC Pepsi Wild Cherry 591ml Bottle,0,0,1,$3.04,$0.33
6008,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Pepsi Cooler,Route 06 - Taxation,,107161,PC Pepsi Wild Cherry 591ml Bottle,0,0,5,$15.18,$1.63
5611,Larga Kivalliq Ltd.,52138,Kivalliq Inuit Center,52138,Pepsi,GF Bev (Vendo),Route 05,GF Bev,107153,CC Coke Classic 500ml Bottle,0,-24,8,$148.19,$0.00
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,107153,CC Coke Classic 500ml Bottle,0,0,0,$0.00,$0.00
6172,CP Network Services - 51269,51269,CP Network Services - 51269,51269,,Coke Cooler,Route 03,,107153,CC Coke Classic 500ml Bottle,0,0,4,$12.15,$1.31
5062,Cabelas Canada,50019,Cabelas Head Office,4030,,Drink Cooler,Route 13,,107153,CC Coke Classic 500ml Bottle,0,0,1,$3.04,$0.33
5595,RCMP - 51277,51277,RCMP Head Quarters,51277,,Coke Cooler,Route 20,,107153,CC Coke Classic 500ml Bottle,0,0,3,$9.12,$0.99
5168,Quintex Services Ltd,50171,Quintex Services Ltd,50171,,Drink Cooler,Route 21,,107153,CC Coke Classic 500ml Bottle,0,0,1,$3.03,$0.32
5518,Old Dutch Foods,51266,Old Dutch Foods - Bental,3265,,Coke Cooler,Route 07,,107153,CC Coke Classic 500ml Bottle,0,0,2,$6.08,$0.66
5488,Simplot Canada,50562,Simplot MicroMarket,50562,Lunchroom,Coke Cooler,Route 12,,107153,CC Coke Classic 500ml Bottle,0,0,2,$6.08,$0.66
5556,McCain Foods (Canada) Ltd - 70414,70414,McCain Foods,51274,,Coke Cooler,Route 12,,107153,CC Coke Classic 500ml Bottle,0,0,2,$5.80,$0.38
6002,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Coke Cooler,Route 06 - Taxation,,107153,CC Coke Classic 500ml Bottle,0,0,5,$15.17,$1.62
5926,Johnston Group,52033,Johnston Group,4990,,Drink Cooler,Route 03,,107153,CC Coke Classic 500ml Bottle,0,0,0,$0.00,$0.00
5998,St. Amant-50540,,St. Amant Micromarket,,,Coke Cooler,Route 05,Beverage Cooler,107153,CC Coke Classic 500ml Bottle,0,0,1,$3.03,$0.32
6066,Transolutions Truck Centres Ltd,,Transolutions Head Office,2373,,Beverage Cooler,Route 03,Beverage Cooler,107153,CC Coke Classic 500ml Bottle,0,0,1,$3.04,$0.33
721,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,DN 5800-4,Route 07,GF Bev,107153,CC Coke Classic 500ml Bottle,0,0,3,$8.54,$0.00
6036,CaConnect,,Amazon DMW1,,,Deli Cooler,Route 20,,107153,CC Coke Classic 500ml Bottle,0,0,1,$2.59,$0.28
6178,Costco 153 - Winnipeg East,52094,Costco 153 - Winnipeg East,52094,,Beverage Cooler,Route 13,Beverage Cooler,107153,CC Coke Classic 500ml Bottle,0,0,1,$2.03,$0.22
6183,Costco 549 - Winnipeg South,50439,Costco 549 - Winnipeg South,,,Beverage Cooler,Route 05,Beverage Cooler,107153,CC Coke Classic 500ml Bottle,0,0,2,$4.06,$0.44
6213,Amstead Canada Inc.,70115,Amstead Canada Inc.,51177,,Drink 1,Route 13,Beverage Cooler,107153,CC Coke Classic 500ml Bottle,0,0,4,$12.15,$1.31
6231,Parian Logistics,,Parian Warehouse Lunchroom,,,Drink Cooler,Route 05,Beverage Cooler,107153,CC Coke Classic 500ml Bottle,0,0,1,$2.81,$0.30
5518,Old Dutch Foods,51266,Old Dutch Foods - Bental,3265,,Coke Cooler,Route 07,,107152,CC Sprite 500ml Bottle,0,0,1,$3.04,$0.33
5556,McCain Foods (Canada) Ltd - 70414,70414,McCain Foods,51274,,Coke Cooler,Route 12,,107152,CC Sprite 500ml Bottle,0,0,1,$2.90,$0.19
6002,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Coke Cooler,Route 06 - Taxation,,107152,CC Sprite 500ml Bottle,0,0,1,$3.04,$0.33
5411,Standard Aero,70076,Standard Aero Plant 4,51231,,Micro Pepsi Cooler,Route 04,,107151,CC Coke Zero 500ml Bottle,0,0,2,$6.07,$0.65
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,107151,CC Coke Zero 500ml Bottle,0,0,0,$0.00,$0.00
6172,CP Network Services - 51269,51269,CP Network Services - 51269,51269,,Coke Cooler,Route 03,,107151,CC Coke Zero 500ml Bottle,0,0,1,$1.91,$0.20
5595,RCMP - 51277,51277,RCMP Head Quarters,51277,,Coke Cooler,Route 20,,107151,CC Coke Zero 500ml Bottle,0,0,2,$6.07,$0.65
6002,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Coke Cooler,Route 06 - Taxation,,107151,CC Coke Zero 500ml Bottle,0,0,5,$15.18,$1.63
5926,Johnston Group,52033,Johnston Group,4990,,Drink Cooler,Route 03,,107151,CC Coke Zero 500ml Bottle,0,0,1,$3.04,$0.33
5998,St. Amant-50540,,St. Amant Micromarket,,,Coke Cooler,Route 05,Beverage Cooler,107151,CC Coke Zero 500ml Bottle,0,0,1,$3.03,$0.32
721,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,DN 5800-4,Route 07,GF Bev,107151,CC Coke Zero 500ml Bottle,0,0,7,$21.00,$0.00
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,107150,CC Diet Coke 500ml Bottle,0,0,0,$0.00,$0.00
5595,RCMP - 51277,51277,RCMP Head Quarters,51277,,Coke Cooler,Route 20,,107150,CC Diet Coke 500ml Bottle,0,0,5,$15.17,$1.62
5518,Old Dutch Foods,51266,Old Dutch Foods - Bental,3265,,Coke Cooler,Route 07,,107150,CC Diet Coke 500ml Bottle,0,0,2,$6.08,$0.66
5926,Johnston Group,52033,Johnston Group,4990,,Drink Cooler,Route 03,,107150,CC Diet Coke 500ml Bottle,0,0,1,$3.03,$0.32
5998,St. Amant-50540,,St. Amant Micromarket,,,Coke Cooler,Route 05,Beverage Cooler,107150,CC Diet Coke 500ml Bottle,0,0,1,$3.03,$0.32
6231,Parian Logistics,,Parian Warehouse Lunchroom,,,Drink Cooler,Route 05,Beverage Cooler,107150,CC Diet Coke 500ml Bottle,0,0,3,$8.43,$0.90
3694,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Drink Cooler,Route 20,Beverage Cooler,107147,PC Dr Pepper Zero Sugar 591ml Bottle,0,0,0,$0.00,$0.00
6008,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Pepsi Cooler,Route 06 - Taxation,,107147,PC Dr Pepper Zero Sugar 591ml Bottle,0,0,3,$9.11,$0.98
5774,Deer Lodge Centre,70203,Deer Lodge Centre,50613,,Aquafina DN5800-4,Route 04,GF Bev,107147,PC Dr Pepper Zero Sugar 591ml Bottle,0,0,0,$0.00,$0.00
5734,Grace Hospital - 70390,70390,Grace Hospital Cafeteria - 51046,51046,,Aquafina DN5800,Route 04,GF Bev,107147,PC Dr Pepper Zero Sugar 591ml Bottle,0,0,0,$0.00,$0.00
5024,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Cafeteria),50222,,Bev (DN),Route 07,Bev,107147,PC Dr Pepper Zero Sugar 591ml Bottle,0,0,0,$0.00,$0.00
5926,Johnston Group,52033,Johnston Group,4990,,Drink Cooler,Route 03,,107147,PC Dr Pepper Zero Sugar 591ml Bottle,0,0,0,$0.00,$0.00
5954,Storm Catering,70144,Misericordia Hospital Cafeteria,,,DN 5800 Aquafina,Route 05,GF Bev,107147,PC Dr Pepper Zero Sugar 591ml Bottle,0,0,0,$0.00,$0.00
5997,St. Amant-50540,,St. Amant Micromarket,,,Pepsi Cooler,Route 05,,107147,PC Dr Pepper Zero Sugar 591ml Bottle,0,0,1,$3.03,$0.32
5973,Storm Catering,70144,Misericordia Hospital Cornish Entrance,,,GF Bev (DN BevMax),Route 05,GF Bev,107147,PC Dr Pepper Zero Sugar 591ml Bottle,0,0,0,$0.00,$0.00
721,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,DN 5800-4,Route 07,GF Bev,107147,PC Dr Pepper Zero Sugar 591ml Bottle,0,0,0,$0.00,$0.00
6261,Thorwin Properties,50585,Antares Luxury Suites,,,GF Bev (DN),Route 07,GF Bev,107147,PC Dr Pepper Zero Sugar 591ml Bottle,0,0,0,$0.00,$0.00
