Asset ID,Customer,Customer Code,Location,Location Code,Place,Asset Type,Route,Asset Class,Address,Address 2,City,State,Zip,Phone,Asset Family,Asset Make,Asset Model,Asset Serial Number,Branch,Commission Plan,Contact Name,Dynamic Schedule,Schedule Type,Email,Interval Schedule,Inventory Interval,Line of Business,Payment Terms,Static Schedule,Subroute,Tax Jurisdiction,Telemetry Device ID,Telemetry Supplier,Is Deployed
x5237,Canada Revenue Agency,70040,Taxation Micro Market,52135,Micro Snack,,Route 06 - Taxation,,Stapon Road,,Winnipeg,MB,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,Taxation Micromarket,GST + PST,,,No
x5238,Canada Revenue Agency,70040,Taxation Micro Market,52135,Micro Snack,,Route 06 - Taxation,,Stapon Road,,Winnipeg,MB,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,Taxation Micromarket,GST + PST,,,No
x5238,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5239,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5239,Canada Revenue Agency,70040,Taxation Micro Market,52135,Micro Snack,,Route 06 - Taxation,,Stapon Road,,Winnipeg,MB,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,Taxation Micromarket,GST + PST,,,No
x5240,Canada Revenue Agency,70040,Taxation Micro Market,52135,Micro Snack,,Route 06 - Taxation,,Stapon Road,,Winnipeg,MB,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,Taxation Micromarket,GST + PST,,,No
x5240,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5254,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,Coffee,Sold or Destroyed,Unknown,,,,,,,Non-Revenue Equipment,Unknown,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5254,RCMP - 51277,51277,RCMP Head Quarters,51277,COFFEE,Coffee,Route 20,Unknown,1091 Portage Ave,,Winnipeg,MB,,,Non-Revenue Equipment,Unknown,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,Subroute 20,GST + PST,,,No
x5406,Simplot Canada,50562,Simplot MicroMarket,50562,Coffee,,Route 12,,PL 41,,Portage La Prairie,MB,R1N 3J9,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,Portage,GST + PST,,,No
x5406,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,,Tax Exempt,,,No
x5407,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Thu,,Tax Exempt,,,No
x5407,Standard Aero Plant 4 - 51231,51231,51232-Standard Aero #4 Micro food,51232,Deli Cooler,,Route 04,,579 Ferry Road,,Winipeg,MB,R3H0T5,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Thu,Static,GST + PST,,,No
x5411,Standard Aero,70076,Standard Aero Plant 4,51231,Micro Drink,,Route 04,,570 Ferry Road,,Winnipeg,MB,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Thu,Static,GST + PST,,,No
x5411,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Thu,,Tax Exempt,,,No
x5412,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Thu,,Tax Exempt,,,No
x5412,Standard Aero,70076,Standard Aero Plant 4,51231,Micro Snack,,Route 04,,570 Ferry Road,,Winnipeg,MB,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Thu,Static,GST + PST,,,No
x5430,Simplot Canada,50562,50563-Simplot Micro Food,50563,Deli coler,,Route 12,,HWY #1,,PLP,MB,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,Portage,GST + PST,,,No
x5430,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,,Tax Exempt,,,No
x5434,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,,Tax Exempt,,,No
x5434,Simplot Canada,50562,Simplot MicroMarket,50562,Pepsi,,Route 12,,PL 41,,Portage La Prairie,MB,R1N 3J9,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,Portage,GST + PST,,,No
x5435,Simplot Canada,50562,50563-Simplot Micro Food,50563,Frozen,,Route 12,,HWY #1,,PLP,MB,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,Portage,GST + PST,,,No
x5488,Simplot Canada,50562,Simplot MicroMarket,50562,Coke,,Route 12,,PL 41,,Portage La Prairie,MB,R1N 3J9,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,Portage,GST + PST,,,No
x5488,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,,Tax Exempt,,,No
x5502,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,,Tax Exempt,,,No
x5502,Simplot Canada,50562,Simplot MicroMarket,50562,Snack,,Route 12,,PL 41,,Portage La Prairie,MB,R1N 3J9,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,Portage,GST + PST,,,No
x5503,Simplot Canada,50562,Simplot MicroMarket,50562,Snack,,Route 12,,PL 41,,Portage La Prairie,MB,R1N 3J9,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,Portage,GST + PST,,,No
x5503,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,,Tax Exempt,,,No
x551,Standard Aero,70076,Standard Aero Plant 3,4784,coke,DN 5000,Route 04,Unknown,1844 Sargent Avenue,,Winnipeg,MB,R3H 1A1,(204) 318-7431,Vending Machine,Unknown,Unknown,83060205,Quality Vending and Coffee Service,No Commission,Jim Jackson,Maximum Sales: $200.00; Depleted Products: 4; Days Without Visit: 21,Dynamic,"Chris.Piotrowski@StandardAero.com,accounts.payable@standardaero.com",,4,Vending,Net 30,,Winnipeg West,GST + PST,,,No
x5518,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,,Tax Exempt,,,No
x5518,Old Dutch Foods,51266,Old Dutch Foods - Bental,3265,Micro Drink Cooler,,Route 13,,100 Bental Street,,Winnipeg,MB,R2X 2Y5,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,"AP-Canada@olddutchfoods.com,consorcia.lang@olddutchfoods.com",,,Vending,Net 30,1: Mon Wed Fri,Winnipeg NE,GST + PST,,,No
x5519,Old Dutch Foods,51266,51267-OLD DUTCH FOODS micro food,51267,Frozen,,Route 13,,100 Bentall St,,Winnipeg,MB,R2X2Y5,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,Winnipeg NE,GST + PST,,,No
x5519,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,,Tax Exempt,,,No
x5544,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5544,CP Network Services - 51269,51269,51270-CP Network Service Micro (Food),,Frozen,,Route 05,,McPhillips,,Winnipeg,MB,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,Micromarkets,GST + PST,,,No
x5545,CP Network Services - 51269,51269,51270-CP Network Service Micro (Food),,Deli Cooler,,Route 05,,McPhillips,,Winnipeg,MB,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,Micromarkets,GST + PST,,,No
x5545,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5547,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5547,CP Network Services - 51269,51269,CP Network Services - 51269,51269,Snack,,Route 03,,478 McPhillips St,,Winnipeg,MB,R2X 2G8,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,Micromarkets,GST + PST,,,No
x5548,CP Network Services - 51269,51269,CP Network Services - 51269,51269,Snack,,Route 03,,478 McPhillips St,,Winnipeg,MB,R2X 2G8,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,Micromarkets,GST + PST,,,No
x5548,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5551,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5551,CP Network Services - 51269,51269,CP Network Services - 51269,51269,Coke,,Route 03,,478 McPhillips St,,Winnipeg,MB,R2X 2G8,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,Micromarkets,GST + PST,,,No
x5554,McCain Foods (Canada) Ltd - 70414,70414,51276-McCain Foods (Micro Food),51276,Micro Deli Cooler,,Route 12,,1 McCain Ave,,Portage La Prairie,MB,R1N3B5,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 60,1: Mon Tue Wed Thu Fri,Portage,PST,,,No
x5554,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5555,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Wed Fri,,Tax Exempt,,,No
x5555,McCain Foods (Canada) Ltd - 70414,70414,McCain Foods,51274,Micro Pepsi Cooler,,Route 12,,1 McCain Ave,,Portage La Prairie,MB,R1N 3B5,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 60,1: Mon Wed Fri,Portage,PST,,,No
x5556,McCain Foods (Canada) Ltd - 70414,70414,McCain Foods,51274,Micro Coke,,Route 12,,1 McCain Ave,,Portage La Prairie,MB,R1N 3B5,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 60,1: Mon Tue Wed Thu Fri,Portage,PST,,,No
x5556,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5558,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5558,McCain Foods (Canada) Ltd - 70414,70414,51276-McCain Foods (Micro Food),51276,Micro Frozen,,Route 12,,1 McCain Ave,,Portage La Prairie,MB,R1N3B5,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 60,1: Mon Tue Wed Thu Fri,Portage,PST,,,No
x5559,McCain Foods (Canada) Ltd - 70414,70414,McCain Foods,51274,Micro Snack,,Route 12,,1 McCain Ave,,Portage La Prairie,MB,R1N 3B5,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 60,1: Mon Tue Wed Thu Fri,Portage,PST,,,No
x5559,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5560,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5560,McCain Foods (Canada) Ltd - 70414,70414,McCain Foods,51274,Micro Snack,,Route 12,,1 McCain Ave,,Portage La Prairie,MB,R1N 3B5,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 60,1: Mon Tue Wed Thu Fri,Portage,PST,,,No
x5573,Canada Post,52131,52132- Canada Post Micro Food,52132,Micro Deli Cooler,,Route 04,,Wellington,,Winnipeg,MB,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,Winnipeg West,GST + PST,,,No
x5573,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5593,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,Bev,Sold or Destroyed,Bev,,,,,,,Vending Machine,Unknown,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5593,RCMP - 51277,51277,RCMP Head Quarters,51277,Pepsi Cooler,Bev,Route 20,Bev,1091 Portage Ave,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: Mon Tue Wed Thu Fri,Subroute 20,GST + PST,,,No
x5595,RCMP - 51277,51277,RCMP Head Quarters,51277,Coke Cooler,Bev,Route 20,Bev,1091 Portage Ave,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: Mon Tue Wed Thu Fri,Subroute 20,GST + PST,,,No
x5595,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,Bev,Sold or Destroyed,Bev,,,,,,,Vending Machine,Unknown,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5597,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,,Sold or Destroyed,,,,,,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,,Vending,Net 30,,,Tax Exempt,,,No
x5597,RCMP - 51277,51277,51278-RCMP Micro Food,51278,Micro Deli Cooler,,OCS - Southern,,1091 Portage Ave,,Winnipeg,MB,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,,,,,Vending,Net 30,,Priority 1,GST + PST,,,No
x5598,RCMP - 51277,51277,RCMP Head Quarters,51277,Micro Snack SMARTPICK,Snack,Route 20,Snack,1091 Portage Ave,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: Mon Tue Wed Thu Fri,Subroute 20,GST + PST,,,No
x5598,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,Snack,Sold or Destroyed,Snack,,,,,,,Vending Machine,Unknown,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5599,Unassigned (in Quality Vending and Coffee Service warehouse),,Unassigned (in Quality Vending and Coffee Service warehouse),,,Snack,Sold or Destroyed,Snack,,,,,,,Vending Machine,Unknown,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: Mon Tue Wed Thu Fri,,Tax Exempt,,,No
x5599,RCMP - 51277,51277,RCMP Head Quarters,51277,Micro Snack,Snack,Route 20,Snack,1091 Portage Ave,,Winnipeg,MB,,,Vending Machine,Unknown,Unknown,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,0,Vending,Net 30,1: Mon Tue Wed Thu Fri,Subroute 20,GST + PST,,,No
x5600,RCMP - 51277,51277,RCMP Head Quarters,51277,Micro Snack,,Route 20,,1091 Portage Ave,,Winnipeg,MB,,,Non-Revenue Equipment,,,,Quality Vending and Coffee Service,No Commission,Jim Jackson,,Static,,,,Vending,Net 30,1: Mon Tue Wed Thu Fri,Subroute 20,GST + PST,,,No
